node_id,is_rare
11538,False
20735_14416,False
32597,False
9195,False
7752,False
14972,False
8862,False
7917,False
19073,True
12222_12221_17779_19264,True
12559,False
9897,True
12484,False
7768,True
44701,True
7111_12194_10468_12053_12443_12752_12810_12811_12949_12950_13654_32891,False
9355,False
10890,True
8088,False
9374,False
7892,False
7759,False
7079_2491_4938_2046_5367_5689_4456_5186,False
7984,True
8853,True
9344,True
11996,True
13954,True
9542,False
10645,False
7541,False
10523,True
14270,True
12350,False
10065,False
10922,True
7168_7167_9727_389,False
8165,True
8717,True
8225,False
11823,True
7909_8792,False
13531,False
15270,False
7536,True
8500,False
9367,True
10611,False
7603,True
10539,True
10802,True
14352_32837_816,False
14406_24547_9832,False
9335,False
32790,False
7687,False
8391,False
8827,False
54780_12731_7533,False
11175_100340_100339,True
9047,False
10467,True
7243,True
7719,False
24508_13230,False
11211,True
7250,False
7426,False
7769,False
32572,False
7700,True
8198,False
10607,False
8289,False
8484,True
7271,True
10600,False
9466,False
10991,False
32927,False
9830,False
13144,True
11009,False
13784,True
8157,False
10310,False
14180,True
7800,False
9045,True
9674,False
14483,True
11303_14451_14539_14462_11390_13589_13191_5363,False
13957,True
7944,False
11089,False
11221,False
9605,False
10756,False
8728,True
14387,False
44696,True
10086,False
9462,False
12854,True
30894,False
11640,True
8534,True
8894,True
11548,False
20772,False
9382,False
9437,True
11086,False
20835,False
7688,True
11269,False
8281,False
12980,True
9584,True
9121,True
10217,False
8176_11656_14792,False
9020,True
9912,False
9589,True
11217,True
12145,False
7712,True
14383_24531,False
14403,True
8783,True
7322,True
8763,False
11686,False
8525_20509_20508_17987_18257_20510,True
14425,True
32792,False
11166,True
12590,False
8829,True
11654,False
10524_20721,True
9778,False
32905_32737_33614_32906,False
19531,True
7537,True
20858_32869,False
60664,False
9328,False
14835_211,False
12475,True
7962,False
9822,True
20786_20784,False
9488,False
11362,False
8706,False
12335,True
7191,False
9732,True
32890,False
9820,True
10498,True
7402,False
10253,False
10496,True
7856,True
60713,False
8016,True
10141,False
9916,False
14118,True
10579,True
9350,False
14689,True
10581,False
9908,False
13042,False
8399_12888_12889,False
9104,True
12393,True
7038,False
10718,True
10139,True
8158,False
8290,False
11518,True
10563,False
8734,False
33543_12490,False
32658,False
7669,False
10573,False
9765,False
10722,False
13270,False
10592,True
9714,True
13692,True
10535,False
8242,False
10158,False
12405_42486,False
13483,False
13870,True
8849,True
12757,True
13955,True
7870,False
11469,True
7898,False
12297,False
8337,False
9083,True
13166,True
9041,False
12356,False
9837_2684,False
12549,True
8069,False
8115_13691_15267,True
9697,True
15019,False
9094,True
7226,True
8753,True
20775_20777_60720,False
11042,False
13417,True
7866,False
8644,False
9944,False
14793,True
14562,True
11746,False
11064_15424,False
7660,True
30005,False
33641,False
9297,True
8993,True
9784,False
20754,False
7140,False
8253,False
9722,False
10638,True
9838,False
10281,True
10849,False
8387,True
9519,False
10971,False
10767_10763,False
8737_18060,True
13789,True
10594,False
12504,True
7115,False
9345_4738,False
8910,False
8585,True
8041,False
9172,False
9110,True
9356,False
10727,False
10381,False
9384_19155,True
14563,True
10642,False
10315,True
12308,True
12099,True
9068,False
20841,False
9048,False
8808,True
12374,False
13005,True
33642,False
8557,True
7888,True
11973,False
10613,False
9315,True
12249_13699_13725_13695_13710_13196,False
10258,True
9296,False
10389_17905,True
13055,False
7941,False
10887,True
12541,True
32753,False
9370_16001,False
9423,False
21018,False
11010,True
12512,True
9455,False
9886,False
10673,False
7041,True
9338,True
14456,False
10644,False
12468_12182,False
12524,False
13164,True
10107,True
11728,False
12720,False
10667,False
32836,True
7606,True
44304,True
9821,False
10958,False
12648,True
14472,True
7205,False
9948,False
10001_19287_23046_23048,True
9231,True
14606,False
12097_13366_14694_12349_20692,True
18690,True
7073,True
7407,True
7458,False
7332_12537,False
34022_24530_8029,False
14031_9616_17950,False
10543,True
10011,True
10260,False
9077,False
11624,True
7773,False
8222,True
11271,False
10612,True
10532,True
12295,False
9931,True
13408,True
13331,False
32818,False
8755,False
11378,False
7214,True
9115,False
11945,False
13396,False
12190,False
54602_20790,False
11132,True
13517,False
8761,False
8810,True
11751,False
14314,True
11147,False
8128,False
8316,False
9704,True
56822_21170,False
10605,False
20671,False
11517,False
13735,True
9919,True
8227,False
10606,False
8244,True
8799,True
7185,True
14096,False
20781_14960,False
21035_13492_12487_30009,True
11263,False
10851,True
7695,False
11053,False
7233_15376_15377_15378,False
11444,False
9371,True
12001,False
14094,True
7964,False
20742,False
12916,False
14723,True
8258,False
9551,False
9995,False
10961,True
7643,False
8624,True
9208,False
7505,False
8715,True
14741,True
32851,False
14179_14178,False
10789,False
10365,False
8118,True
14312_11234_13845_107,True
11215,True
32838,False
8365,True
14825,False
14044,True
32862,False
9910,True
9698,False
7583,False
24466_11407_13880,False
11402,True
13539,True
12700,False
13563_10466_14165_100247,True
7810,False
11273,True
10140,True
7253,False
8705,True
8071,True
14210,True
9607,True
11239,True
8183,True
11508,False
7827,True
8599,True
9042,True
32943,True
9243,False
7840,False
9117,False
11081,True
7120,True
8336,False
7620,False
8015,False
54581_54582_7142,True
10675,False
10769,False
8262,True
7445,True
12110,True
24557,False
14109,False
10561,True
9088,False
8593,False
12382_11153_9734,False
8850,True
9695,False
14746,True
12280,True
12347,False
9748_15354,True
9447,False
9316,False
12830,True
9199,False
11688_12138_171_18276_172_173,False
11776,True
8925,False
12991,False
8661,False
8857,True
7469,False
10713,False
7618,True
7147,False
13755,False
9638,False
9693,False
14375_13184,False
13779,False
10867,True
8407,True
8259,True
13073,False
10557,True
32607,False
8411,True
14520,True
9177,True
10069,False
60578,False
14431,True
13512,True
8675,True
9303,True
14823,False
13074,True
13088,False
24521_7031_12343_12751_13716,False
12233_7903_18875,True
9037,False
9845,True
9764,True
7052,False
8027,False
11184,False
8743,True
9747,True
9016,False
8214,False
7340,True
9782,False
8678,True
22113,False
8314,False
10641,False
7706,False
14069,True
9300_13588_14126_14504_33047_13972_17312,True
33551,False
8333,False
32930,False
10290_11635,False
7599,False
11199,False
9251,True
44205_44204_9833,True
30921,False
7343,False
10034,False
11652,True
10082,True
8428,False
60629,False
9163,False
32857,False
9393,False
12286,False
13791,False
14082,False
13858,True
13580,True
7720,False
9224,True
7396,False
9906,False
8031_8030_1347,False
10714_17221_17223_17222_17226,True
10010,True
8826,True
60592,False
10123,True
13576,True
7997,False
12783,True
10839,False
12948,True
10353,False
10165,True
13487,False
13208,False
9499,True
11497,True
32764,False
9898,False
14809,True
7665_20367_1094,False
13584,True
7330,False
9212,True
10174,False
11060,False
8229,False
30051,False
12407,False
12456,True
60763,False
8929,True
9498,True
7050,False
16381,True
7435,False
8811,False
8927,True
30045,False
8731,True
10308,False
14761,False
9255,True
7842_20066_20521_20522,True
14235,False
7408,False
10725,True
9033,True
7229,False
10788,True
20792,False
11783,True
33667,False
12608,True
7902,False
13578,True
11998,True
7854,False
13690,False
14778,True
7372,False
10457,True
10333,True
9234,False
7855,False
13363,False
60582,True
7208,True
7694,False
12391,False
9306,False
11897,False
11744,False
44714,True
10197,False
8101,True
9856,True
13998,False
9228,True
8388,True
8911,False
12805,False
9907,False
26727,False
13467,True
7797,False
10154,True
32882,True
9480,True
11431,False
9282,True
4948_872_4963_20511_4947_814,False
14334,False
9018,True
8139,True
13421,False
7608,True
54738_54737_54739_9046,True
8345,True
14515,False
32833,False
18544_10247,True
8841,False
10144_17490_17491,False
14534,False
8040,False
10311,True
7238,False
12773,False
13678,True
11664,True
12137,False
9438,False
9149,True
9070,True
8691,False
11379_20726,False
10668,True
32821,False
14247,True
8760,True
14221,False
10932,True
7227,True
9357,False
10633,False
10568,True
14157,True
10753,True
7085,True
7653_19411_19680,False
9270,False
13268,False
7812,False
7404,False
7071,False
8247,True
7438,True
10914,True
9623,True
8981,True
11717,True
54695,False
10553,False
11019,True
12740,False
14919,False
8340,False
13282,False
7663,False
7864,False
13995_7829,False
10198,False
7529,True
10305,True
12020,False
10711,True
7130_17705_20295_20453,False
7159,True
44738,False
7239,False
12772,False
6292,False
9854,False
44634,True
11898_14906,False
8989,False
10385,True
8359,True
9375,False
7952,False
21019,True
8291,True
11213,True
7787,False
7524,False
8089,False
9075,True
8638,False
31446_100327_31003,False
14399,False
10751,False
20602_10265_10731,True
7889,False
8545,False
14490,True
12004_15075_5034_5075_24622_6467,False
10019,False
12272,False
26777,True
10778,False
32900,False
14905,False
8487,False
13621,False
11798,False
9449,False
8342,False
7934,True
13041,False
9754,False
12373,False
7461,True
32738,False
9001,True
14493,True
9167,True
14450,False
11155,False
10079_17831_17830,True
9572,False
14715,True
11766,True
9275,True
14523,True
13497,False
7363,True
10475,True
7289,False
11651,False
9909,False
7151,False
8775,False
13817_12266_12264_12265,False
8100,False
60510,True
13881,False
9366,False
10490,True
32574,False
9059,False
14959,False
10855,True
10758,False
7922,True
14527,True
9522,True
32920,False
10334,True
7721,False
7497,False
13540,False
9390,False
60745,False
14765,False
44322,False
13419,False
7054,False
14021,True
10125,True
9410,True
11145,False
9055,False
9877,True
9842,False
12324,False
10437,True
11927,False
13892,False
13877,True
10220,True
33548,False
11672,True
23122,False
11962,False
10421,False
8815,True
7385,True
9957,False
10039,True
7969,True
32907,False
9741_13083_13084_13085_13086_14774,False
10869,False
13679_10016_17838,True
8835,False
7702_15284_16432,False
8586,False
10075_32724_19675_18254,False
7338_15092,True
9985,False
14552,True
14388,True
8978,False
9457,False
12839,False
12596,False
10095,True
7481,False
10988,True
14261,True
10707,False
8681,True
14888,True
13321,False
10382,True
14455,True
9123,True
14185,False
10998,True
26722,False
11730,True
7501,False
19917,False
10854,False
11035,True
9562,True
8832,False
11369_7751,False
10992,False
10578,True
7777,False
12117,True
100282,False
9100,False
9237,False
12548,True
13177,True
7392,True
9774,False
11976,True
14246,False
32849,False
9021,True
8751,False
9835,False
8642,True
13351,True
12178,False
9971,False
12726,False
18919,True
13640,True
12436,False
10207,False
13333,False
7187,False
9011,False
10243,True
20716_10132,True
26762,False
10203,True
9528,True
11062,True
8483_12232_13841_13844,False
8786,False
9485,True
12868,False
10104,True
7503,False
13000,True
9987,False
13771,True
8284,False
12398_12507_8374_19118,False
32594,False
13837,True
14081,False
8287,True
10416,False
10572,True
7093,False
7181,False
9060,False
13003,True
12251,True
8306,False
14137,False
9201,False
12764,True
8886,False
10428,False
100224_100223,False
11621,True
7727,True
32781,False
8917,True
12005,False
13646,False
33658,False
10456,False
14881,True
9564,True
11179,False
10608,False
13214,False
8611,True
13194,False
7593,False
9098,False
9582,True
12693,True
7891,True
12944,False
9276,True
12967,True
7956,True
9513,True
8295,False
9137,False
10114,False
8028,False
7698,True
8381,False
8612_13199_19341_1734,False
10116,True
8650,True
7709,False
10008,True
7564,True
10103,False
60533,False
11069,False
11995,False
7985,False
8018,False
9396,False
9527,False
10022,False
13341,False
10463,True
8216,False
8908,True
12400,False
8206,True
9192,True
9005,False
9691_15821_45071,True
13050,True
9415,False
10907,False
8440,True
8400,False
10993,True
13090,False
8219,True
12129,False
10465_7843_16512,True
7673,False
8958,False
8965,True
20718,False
14816,True
10980,False
9222,True
15243,True
7951,False
14633,False
12692,False
11039,False
8682,True
9763,False
8351,False
8396,True
10791,False
8573,False
20667,False
14014,True
11867,False
14714,True
10772,False
9409,False
44303,False
13422,False
8719,False
14529,True
10339,True
12198,False
10477,False
9268,True
11559_9469_19008,True
13907_17091_17092_87,True
44321,False
7295_15587,False
13898,True
7306,False
7417,True
9102,False
13595,True
8168,False
7033,False
8855,False
10631,True
10567,False
32783_24523_13902_3803,False
12589,True
10041,False
8188,False
11255,True
7838,True
10810,False
14946,True
8690,False
14420,True
7128,False
11098_12758_12597_12741_13872_11270_12093_12094_12244_12300_12470_12620_12768_12769_12770,False
11551,False
13077,False
9864,False
11240,True
54601_54665,False
8181,False
10124,False
13673,False
7959_2797_2794_517,True
14494,False
7539,False
9230,False
10640,False
9468,False
8968,False
7377_11855_1490,False
20750_20749,False
9209,True
11571,False
8727,True
8984,False
14576,True
9279,False
9523,True
14801,True
32871,False
12784,True
12733,True
8335,True
7272,True
7299_14951_19349,True
7471,False
10199,True
12454,False
11936,True
7535,False
14686,False
8598,True
7277,True
13511,False
13549,False
9808,False
43003,False
10507,True
12192,True
8628,False
8584,False
14890,False
2974,False
8417,False
9138,True
7724,False
10685_10377,False
54636,False
9717,True
9253,True
10126,False
8903,False
32568,False
9197,False
10866,True
9855,False
8637,True
8233,False
10181,True
10093,False
11946,True
11079,True
12774,False
11811,False
14936,True
7068,True
32897,False
9146,True
12323,False
10222,False
7588,True
10717,True
9394,True
7382,True
13111,True
12703,True
20717,False
12873,False
7355,True
7193_5388_13079_13080_13636_13637,True
44311,False
9477,True
13272,False
7086,False
9780,True
14149,True
10478,True
11646,False
10976,False
8212,False
13587,True
7155,False
12794,True
9990,True
7361,False
9628,False
7169,False
9969,False
8707,True
12212_12427_13897_18954,True
10651,True
32903,False
9791,False
9529,True
32879,False
9015,True
10695,False
9972,False
9140,False
7626_20256,False
7884,False
10962_7758_14622_19272_6588_18865_17667_17673_17672_44663,True
10979,True
32741,False
8645,True
8812,True
11486_12279_19950_20121_23595_18281,False
12032,True
7656,True
9941,False
10338,True
9490,False
7899,False
9263,True
14969,True
7765,False
12964,False
30028,False
9789,False
10856,True
10876,False
14708,False
9742,True
11044,False
9108,False
44792,False
10587,False
12809,False
60577,False
9946,False
7686,True
11861,False
7610,True
11393_17773_32766,False
8022,False
11970,True
7732,True
14238,True
9890,False
7472,False
14128,False
10462,False
12718,True
12208_19306,True
9471,False
8460,True
32736,False
10780,False
7813,False
10759,True
13280,False
12864,False
10646,False
7885,False
60659,False
44306,False
12307,True
8255,False
9402,True
10773,False
7354,False
7780,False
8475,False
7381,True
8138,True
7651,True
7274,False
10491,False
11504,True
9131,False
7739,True
7439,False
30841_30843_10159_30840_31219,False
100325_31169,True
10519,False
7623,False
13336,False
32698,False
9198,True
13721,False
10634,False
14551,False
10130,True
7546,False
7327,False
7202,True
54749,False
10400,True
14526_192_18348,False
9892,False
9598,False
32705,False
54591,False
15397,True
9847,False
10815,False
8698,False
8722,True
14460,True
13618,False
9958_21665,True
11230,False
7062_17448_17506_17507_17508,True
20458,False
14522,False
8674,True
14710,False
7030,False
7661,False
7429,False
8508,False
14115,True
14698,True
10618,True
11977,True
9483,True
14224,True
8161,True
10895,False
7685,False
10584,False
12191,True
8343,True
9797,True
8632,False
14819_24455_14591_8389,True
10280,False
7492_100016,False
10850_15416_15417,False
10659,True
8721,True
12252_13224,True
8495,False
8571,False
7249,True
12594,False
10874,False
13775,True
14317,True
100220_100215_100214,False
7334,True
8606,False
30012,False
9576,False
8327,False
14645,True
13688,True
11243,True
8356,False
9579,True
13394,True
13894,True
9246,False
12271,True
9517,True
32759,False
14789,True
13598,False
11235,True
10677,False
14609,False
9305,False
9984,False
10425,True
9286,False
12430_24542_14104_13188_9133,False
10252_100195,False
8486,True
7753,True
11139,False
7544,False
9036,True
8838,False
10096,False
10900,False
9932,False
10721,False
13310,True
12833,True
7104,False
9956,False
8452,False
9097_19631_12653,True
14873,True
13865,True
14507,True
8459,False
8915,True
60759,False
7979,True
8014,False
60712,False
11775_14902_8067,False
7195,False
10443,False
7203,True
10858,True
12530,True
8221,True
12076,False
8020,False
12269,False
29134,True
11614,True
7316_8816_115_22715_22716,True
7648_5017,False
30073,True
7973,False
9872,False
10526,True
8641,True
8697,False
9585,False
14731,True
14335,False
13171,True
8466,True
7234,False
11565,False
10625,False
10811,False
10029,False
12479,False
14899,True
7570,True
10515,False
10187_11837,False
10268,True
7890,False
10808,True
9418,False
12161,True
18657,True
10482,True
7313,True
10748,True
10111,True
7904,True
14785_208,False
8058,False
7595,False
8754,False
10520,True
13875,False
12417,True
14060,True
11579,True
30062,False
10464,False
8463,False
20769_20763_20774,True
9120,True
10081,False
10873,False
30065,False
11018,True
8270_17525_17526,False
32787,False
14274,True
13349,True
12467_10091_15526,True
7754,False
7957,False
12914,False
10153,True
10676,False
10063,True
13026,True
11380,False
8875,True
7998,True
9711,True
7198,True
13797,False
8762,False
7814,False
8477,True
13812_9470,False
9127,False
14492,True
10754,False
9210,True
8169,False
7180,False
9970,False
7991,True
32793,False
8524,False
30060,False
9841,True
60532,False
12761,False
8576,False
9618,True
8600,False
7992,True
11334,True
7446,False
32660,False
9524,True
7042,True
9113,False
8170,False
11099,False
14833,False
10842,False
2629,False
9202,True
11724,False
8626,False
14679,False
11024,False
7947,True
14748,True
7212,True
10710,True
12216,False
13533,False
11986_4982_5003_6515_3232,False
32889,True
11882,True
14948,True
10742,True
9346,False
13574,False
10704_10571_19027,False
10939,False
10200,True
8142,True
8271_17528,True
13254,False
8092,True
8695,False
8288,False
7592,True
60568,False
8558_19098,False
11599,True
10580,True
8497,False
8044_14620_11844,False
60564,False
8334_13554_11084_11387_11434_11542_11573_11926_12542_12896_12959_13057,False
10683,True
8038,True
33554,False
14353,True
20793_30134_25193,False
7781,False
11479,True
9570,True
9188,True
11513,False
7860,True
8307,False
8502,False
9421,False
7391,False
7476,False
10257_10405,False
8013,False
14931,False
10060,False
8087,True
9053,True
9703,False
8948,True
12163,False
7507,True
9150,True
8189,False
30035,False
8930_11793_12339_12340_12341_12702_12776_12777_12778_12779_12780_12781_12782,False
8563,True
10824,False
13803,True
33135,False
8127,True
14556,False
8844,False
9928,True
9904,True
12992,True
8301,True
9583,False
10546,False
13607,False
32642,False
13043,False
9347,False
9084,True
9530,True
12860,False
9312,True
8113,True
7297,False
10340_10343,False
10938,True
13189,False
10278,True
7410,True
14168,True
9634,False
13601,False
11246,False
15012,True
12270,False
7405,True
7628_44203,False
9089,True
9846,True
11359,False
7573,False
11052,False
10745,True
11638,True
10889,True
13999,False
10636,False
11510,True
14298,False
7886,False
8052,False
10337,True
13245,True
10650,True
9895,True
12545,False
7971,True
10403,True
12675,True
9281,True
9950,False
8201,True
10610,True
9546,False
14892,True
7923,False
8789,False
32843,False
9852,True
11714,False
11885,True
8852,True
8373,False
10092,True
8478,True
32596,False
14662,True
1046,False
14049_9368,True
9142,False
7644,False
8893,True
11146_18030_13668_18028_19525_30502_19864,False
19154,True
9929,False
7775,False
32909,False
8273,True
14957,False
13458,True
10947,True
12177,True
8166,False
14449,True
13273,False
10785,False
8904,False
54697,False
7878,True
12369_12835_10433_11138_11520_11560_11807_11942_11943_11944_12036_12361_12403_12404_12584_12834_12836_12884_13152,False
7879,True
9187,True
12473,False
9688_18325,True
32873,False
9464,False
14160,True
8078,False
13163,False
8419_12115_11820_12826_12827,False
8615,False
14940,False
7566,True
7519,True
10100,True
8592,True
9180_19307_16673,False
8533,False
10712,False
9495,True
8506,False
7102,False
13523,True
7986,True
7106,False
11537,False
10614,False
7652,False
10480,True
7650,True
10696,False
18794,True
10118,False
9883,False
8001,False
9353,True
7383,False
9512,True
32647,False
32886,False
14944,True
8310,True
10049,True
13178,True
14889_10774_3122,False
12176,True
13535,False
11853,False
33006,False
7199,False
9736_14466_179,True
7460,False
7358,False
7747,True
10175,False
11326,False
13960,True
7252,True
13353,False
9899,False
8896,True
11041,True
7107,False
10997_12278_19037_12576,True
9472,False
10221,True
11172,False
9879,True
60752,False
11432,False
11577,False
11435,False
14510,True
9682,False
11037,False
7531,False
20108_16450_19532,True
11778,False
13760,True
7401,True
9129,False
7449,False
8096,False
9561_17732_17733,True
7817,False
9718,False
9863,False
54743,False
12242,False
7325,False
7571,False
60704,False
7808,True
8928,True
8510,True
8830,True
7375,False
7131,True
7690,True
14973,False
14870,True
10003,False
9095,True
32796,False
10865,True
14751,True
14405,True
9486,False
13364,True
1187,False
10576,False
8547_8546_17042,True
8217,True
14760,False
9851,False
7386,False
14717,False
33261,False
20738_7990,True
8111,True
12156,False
12481,True
13352,False
9988,False
8278,False
32855,False
7486,True
12579,True
7705,False
9072,False
8456,False
7975,False
13246,False
9257,True
13714,False
9491,True
8752_18209_18210,True
10540,False
10163,False
8996,True
13885,True
8839,False
32688,False
12672,False
8991,True
11204,False
60666,False
13172,True
8276,True
11236,False
32755,False
8280,True
10167,False
14369,True
7528,False
30025,False
33644,False
7621,True
60760,False
32654,False
8907,True
9175,False
32864,False
14602,True
9700,True
9030,False
8971,False
13320,False
44718,True
7209,True
7098,True
10401,True
11092,False
8692,True
8828,False
14648,False
14567,False
32922,False
8881,False
14784,True
10591,True
9460,False
11830,False
9857,False
7051,False
32928,False
14150,False
32798,False
7795,False
10233,False
9493,True
8007,False
14857,True
11209,False
7356,False
11399,False
8046,True
9156_23052,True
10367,True
10455,False
10805,False
9256,False
8245,True
8420,False
8084,False
12462,True
12750,False
12496,False
9867,False
7406,False
9779,True
8017,True
10757,False
9595,True
10840,True
12387,True
7679,True
12104_19599_19193_20089_27767_19194,False
12052,True
8124,False
7598,False
13614,True
12725,True
10156,False
7771,False
14402,False
14119,True
8714,False
32703,False
7036,False
10628,False
10080_16394_15518,True
11581,True
9643_9644_14212_20480,False
9686,False
8836,False
8380_3075,True
12383,True
13840,True
8441,False
11430,False
14320,True
10732,True
13368,True
11080,True
8443,True
11208,True
8488,True
9170,False
10106,False
7983,False
12118,True
7148,False
11964,True
10528,False
8711,False
60583,False
10470,False
10654,True
13053,True
9324,True
9463,False
10025,False
8205_17472_17473,False
24529,False
20643,False
9383,True
9336,False
32936,False
10514,True
10798,False
9861_19259_16366_19258,True
7766,True
11468,True
32925,False
7388,True
9923,False
7833,False
9434,False
8710,False
11698,False
14839,False
60758,False
10637,False
7457,False
60491,False
40501,False
7292,False
11835,True
32926,False
8713,True
7053,False
32575,False
7907,False
33547,False
7597,False
9244,False
9128,False
13018,False
7498,False
9039,True
902,False
11933,True
8625,False
7074,False
14787,True
7837,True
8425,True
13238,False
8974,True
7112,False
32655,False
26733,False
8773,False
8467,True
9949,False
9284,False
7211,True
10799,False
13662,False
14994,False
32677,False
9509,True
11566,False
7958_17896,False
7880,False
8392,False
9476,False
7547,False
8918,True
9900,True
33544,False
10522,False
32877,False
8321,False
10703,False
14424,True
10560,False
7710,True
8623,False
10792,False
7336,False
8983,False
7500,False
12853,True
13857,False
11412,True
10517,False
13787,False
8781_17593,True
7953,False
14766,False
8744,True
14013,True
14742_11220,False
7416,False
100285,False
9707,False
8931,False
9533,True
8385,False
13970,False
13571,False
10518,True
9903,True
9934,True
32842,False
13672,False
60677,False
6761,False
8081,False
10077,True
13357,False
7845,False
10918,False
9450,False
10224,True
8884,True
14464,True
14389,False
32579,False
9481,False
7715,False
34121,True
7400,True
9648,True
13600,False
9027,False
32681,False
10177,True
14263,True
32830,False
7949,True
8094,False
14863,False
7788,False
7170,False
8177,True
7376,True
11887,False
14347,False
8932,False
7374,True
9994_2978,True
7869,False
9159,False
12165,True
8402,True
10681,False
9896,False
13534,False
11806,False
12342,True
11176,False
10127_6456_16974_16975_2588_6458_6459,True
10415_10414,False
10981,True
11152,False
10653,True
32820,True
8659,True
8439,False
32648,False
14195,True
7337,True
10545,True
30030,False
15014,False
9419,True
8608,True
30069,False
43364,False
14707,True
9130,True
32934,False
8066,False
10691,True
8154,False
14500,False
7914,False
14421,False
8834,False
7166,False
9114,True
9952,True
14043,True
10332,True
13615,False
7352,True
10537,True
8619,False
9885,True
12105_15943_2341,True
7064,False
10014,True
8684,True
10872,False
13825_824,False
7820,True
33662,False
9164,False
9162,False
8005,True
8609,False
32935,False
8995,True
13423,True
11734,False
9007,True
10968,False
7100,True
7946,False
8687,False
15005,False
10235,True
9992,False
17991,True
8726,False
10554,True
9684,False
10269,True
9191,True
8952,True
8564,False
56797,False
8988_16603_15991,True
7577,False
13873,True
12392,True
9079,True
8880,False
8079,False
10134,True
8914,False
7512,False
10816,False
11684,False
12291,False
12999,True
7901,False
11988,False
8950,False
10679,True
44312,False
14893,True
8445,True
7558,False
8218,True
10473,True
9274,True
14271,True
32894,False
9174,False
33555,False
14249,False
13036,True
9978,True
8248,False
11116,True
7680,True
8358,True
12209,True
11790,True
7955_954_4551,False
32661,False
9311,False
100249_16281_17576,False
18334,True
16479,False
15367,True
16043,True
18309,True
16480,False
16482,True
16481,False
16044_16064,True
12282,False
16364,True
11499,False
18305,True
18101,False
16748,True
11979,True
16474,True
18166,True
15100,False
18298,True
11578,True
18580,True
463,False
19964_20516,False
18749,True
18103,False
15099_17093,True
18044_16451_16452,True
18088,True
18081,True
20391,False
11340,True
19313,False
19314_19023_2726,True
19315_17243,True
19316,True
16456,True
18251,True
16457,True
100280,True
18177,False
16458,True
15096_14452_16638,False
19591_5152,True
19949,True
16826,True
19139,False
19951,True
15403_15404_18715_18716,False
15094,False
12155_15312_15313,True
16358,False
18280,True
19137,True
16453,True
15802_19502_509,False
17909,False
19945_6599,False
15093,False
15749,False
20527,False
18025,True
8891,True
18029,True
18710,True
18442,True
20524,False
15317,False
15027,True
5361_5407,False
19944,True
19133,True
20523,False
19132,True
5508,True
19136,True
15028,True
17904,True
15228,False
18633,True
19497,False
18711,True
17858,True
6451,True
17787,True
17778,True
44621,True
19134,True
17836,False
6976,True
19963,False
19962,True
18248,True
19959,True
15752,False
10575,True
17864,True
17865,False
5048,True
19957,True
18019,True
18277,False
17852,True
17856,True
17218,True
17857,True
18020,True
19955,True
17844,False
15803,True
15804,True
19414,True
15751,True
17850,True
18273,True
17837,True
15806_15805,True
10527,True
12907,False
19111,True
19375,True
18976,True
18854,True
18929,True
20497,False
19810,True
17983_19782_17548_17549_17550_17551_17552_17553,False
17984,False
11320,True
19791,False
18873,True
18658,True
19371,False
19373,True
19372,True
19374,True
15307,True
19164,True
20492,True
20493,True
17924,False
19370,True
19369_11441_20572,True
19344,True
8803,True
19391,True
20380_19792_19793_19794_16163,True
19803,True
19802,True
19367,True
16674_10765,False
11429_19433,True
19028,True
19036,True
19131,True
18965,True
9325,True
19828,True
20505,True
17920,True
17921,True
19130,True
19129,True
13099,False
19143,True
17623,True
18801,True
18598,True
18846_17967,False
17918,True
18632,True
20503,True
7318,True
20501,True
15458,True
5502,False
20502,True
5820,True
20499,True
20500,True
15787_15788,False
15784_15783,False
15453,True
8926,True
15449,True
18740,False
17200,False
9799,True
15786,False
15445,False
15443,True
15785,False
17199,False
6602,False
18394,False
15437,False
17197,True
9092,True
17196,True
15441,False
15440,False
15439,False
15438,False
17792,True
18569,True
18568,True
18748,True
18746,True
15428,True
9801,True
19801_15128_43370,False
15432,False
15431,False
15430,False
18393,False
16214,True
15425,True
17162,False
18182,True
18183_5970,False
1595,True
1881,False
11810,True
17138,False
16356,True
18927,True
33682,True
20460,True
15465,True
15464,True
8756,False
15466,True
33683,True
18899,True
16899,True
17928,True
19597,False
24252,True
17301,True
18900,False
15463,False
9028,True
17285,False
17575,True
17219,True
17453,True
18051,True
17409,True
17572,True
19880,False
17372,True
17361,True
17381_42971,False
17375,True
19876,True
18216,True
17281,True
15462,True
15461,True
6639,True
17319,True
17282,True
17314,False
17275,True
20435,False
20436,False
20437,False
7473,True
16472,True
19625_17311,False
16416,True
16379,True
16383,False
17225,True
18370,True
17224,True
16812,True
17581,False
18053,True
16619_16535_15884,True
16445,True
17582,True
18168_19033_18167,False
16529,True
16526,False
16439,True
19978,True
16782,False
16783,False
16039,True
17376,True
16780,False
16781,False
15745,True
1945,False
16239,True
19973,True
16036,False
16779,True
16778,True
18825,True
19969,True
4241,True
16079_18686_6518_34976,False
19970,True
16067,False
19967,True
5979,True
16988,True
15796,True
16777,True
19012,True
15388,True
20434,False
15800,True
7671,True
15389,True
19867,False
18175,True
19395,True
5526,True
17989,True
16205,True
17580,True
16981,False
9105,False
18071,False
19383,True
23201,False
5459,False
1444,False
18076,True
18891,True
16080,False
18892,False
25667,True
23171,False
20550,True
16083,True
6248_20549_16785,True
20552,True
18066,False
18067,False
18205,False
18068,False
18069,False
20547_13730,True
18835,True
